audio_path,feat_path
train-clean-100/5390/24512/5390-24512-0004.flac,train-clean-100/5390/24512/5390-24512-0004.pt
train-clean-100/5390/24512/5390-24512-0005.flac,train-clean-100/5390/24512/5390-24512-0005.pt
train-clean-100/5390/24512/5390-24512-0006.flac,train-clean-100/5390/24512/5390-24512-0006.pt
train-clean-100/5390/24512/5390-24512-0007.flac,train-clean-100/5390/24512/5390-24512-0007.pt
train-clean-100/5390/24512/5390-24512-0008.flac,train-clean-100/5390/24512/5390-24512-0008.pt
train-clean-100/5390/24512/5390-24512-0009.flac,train-clean-100/5390/24512/5390-24512-0009.pt
train-clean-100/5390/24512/5390-24512-0010.flac,train-clean-100/5390/24512/5390-24512-0010.pt
train-clean-100/5390/24512/5390-24512-0011.flac,train-clean-100/5390/24512/5390-24512-0011.pt
train-clean-100/5390/24512/5390-24512-0012.flac,train-clean-100/5390/24512/5390-24512-0012.pt
train-clean-100/5390/24512/5390-24512-0013.flac,train-clean-100/5390/24512/5390-24512-0013.pt
train-clean-100/5390/24512/5390-24512-0014.flac,train-clean-100/5390/24512/5390-24512-0014.pt
train-clean-100/5390/24512/5390-24512-0015.flac,train-clean-100/5390/24512/5390-24512-0015.pt
train-clean-100/5390/24512/5390-24512-0016.flac,train-clean-100/5390/24512/5390-24512-0016.pt
train-clean-100/5390/24512/5390-24512-0017.flac,train-clean-100/5390/24512/5390-24512-0017.pt
train-clean-100/5390/24512/5390-24512-0018.flac,train-clean-100/5390/24512/5390-24512-0018.pt
train-clean-100/5390/24512/5390-24512-0019.flac,train-clean-100/5390/24512/5390-24512-0019.pt
train-clean-100/5390/24512/5390-24512-0020.flac,train-clean-100/5390/24512/5390-24512-0020.pt
train-clean-100/5390/24512/5390-24512-0021.flac,train-clean-100/5390/24512/5390-24512-0021.pt
train-clean-100/5390/24512/5390-24512-0022.flac,train-clean-100/5390/24512/5390-24512-0022.pt
train-clean-100/5390/24512/5390-24512-0023.flac,train-clean-100/5390/24512/5390-24512-0023.pt
train-clean-100/5390/24512/5390-24512-0024.flac,train-clean-100/5390/24512/5390-24512-0024.pt
train-clean-100/5390/24512/5390-24512-0025.flac,train-clean-100/5390/24512/5390-24512-0025.pt
train-clean-100/5390/24512/5390-24512-0026.flac,train-clean-100/5390/24512/5390-24512-0026.pt
train-clean-100/5390/24512/5390-24512-0027.flac,train-clean-100/5390/24512/5390-24512-0027.pt
train-clean-100/5390/24512/5390-24512-0028.flac,train-clean-100/5390/24512/5390-24512-0028.pt
train-clean-100/5390/24512/5390-24512-0029.flac,train-clean-100/5390/24512/5390-24512-0029.pt
train-clean-100/5390/24512/5390-24512-0030.flac,train-clean-100/5390/24512/5390-24512-0030.pt
train-clean-100/5390/24512/5390-24512-0031.flac,train-clean-100/5390/24512/5390-24512-0031.pt
train-clean-100/5390/24512/5390-24512-0032.flac,train-clean-100/5390/24512/5390-24512-0032.pt
train-clean-100/5390/24512/5390-24512-0033.flac,train-clean-100/5390/24512/5390-24512-0033.pt
train-clean-100/5390/24512/5390-24512-0034.flac,train-clean-100/5390/24512/5390-24512-0034.pt
train-clean-100/5390/24512/5390-24512-0035.flac,train-clean-100/5390/24512/5390-24512-0035.pt
train-clean-100/5390/24512/5390-24512-0036.flac,train-clean-100/5390/24512/5390-24512-0036.pt
train-clean-100/5390/24512/5390-24512-0037.flac,train-clean-100/5390/24512/5390-24512-0037.pt
train-clean-100/5390/24512/5390-24512-0038.flac,train-clean-100/5390/24512/5390-24512-0038.pt
train-clean-100/5390/24512/5390-24512-0039.flac,train-clean-100/5390/24512/5390-24512-0039.pt
train-clean-100/5390/24512/5390-24512-0040.flac,train-clean-100/5390/24512/5390-24512-0040.pt
train-clean-100/5390/24512/5390-24512-0041.flac,train-clean-100/5390/24512/5390-24512-0041.pt
train-clean-100/5390/24512/5390-24512-0042.flac,train-clean-100/5390/24512/5390-24512-0042.pt
train-clean-100/5390/24512/5390-24512-0043.flac,train-clean-100/5390/24512/5390-24512-0043.pt
train-clean-100/5390/24512/5390-24512-0044.flac,train-clean-100/5390/24512/5390-24512-0044.pt
train-clean-100/5390/24512/5390-24512-0045.flac,train-clean-100/5390/24512/5390-24512-0045.pt
train-clean-100/5390/24512/5390-24512-0046.flac,train-clean-100/5390/24512/5390-24512-0046.pt
train-clean-100/5390/24512/5390-24512-0047.flac,train-clean-100/5390/24512/5390-24512-0047.pt
train-clean-100/5390/24512/5390-24512-0048.flac,train-clean-100/5390/24512/5390-24512-0048.pt
train-clean-100/5390/24512/5390-24512-0049.flac,train-clean-100/5390/24512/5390-24512-0049.pt
train-clean-100/5390/30096/5390-30096-0000.flac,train-clean-100/5390/30096/5390-30096-0000.pt
train-clean-100/5390/30096/5390-30096-0001.flac,train-clean-100/5390/30096/5390-30096-0001.pt
train-clean-100/5390/30096/5390-30096-0002.flac,train-clean-100/5390/30096/5390-30096-0002.pt
train-clean-100/5390/30096/5390-30096-0003.flac,train-clean-100/5390/30096/5390-30096-0003.pt
train-clean-100/5390/30096/5390-30096-0004.flac,train-clean-100/5390/30096/5390-30096-0004.pt
train-clean-100/5390/30096/5390-30096-0005.flac,train-clean-100/5390/30096/5390-30096-0005.pt
train-clean-100/5390/30096/5390-30096-0006.flac,train-clean-100/5390/30096/5390-30096-0006.pt
train-clean-100/5390/30096/5390-30096-0007.flac,train-clean-100/5390/30096/5390-30096-0007.pt
train-clean-100/5390/30096/5390-30096-0008.flac,train-clean-100/5390/30096/5390-30096-0008.pt
train-clean-100/5390/30096/5390-30096-0009.flac,train-clean-100/5390/30096/5390-30096-0009.pt
train-clean-100/5390/30096/5390-30096-0010.flac,train-clean-100/5390/30096/5390-30096-0010.pt
train-clean-100/5390/30096/5390-30096-0011.flac,train-clean-100/5390/30096/5390-30096-0011.pt
train-clean-100/5390/30096/5390-30096-0012.flac,train-clean-100/5390/30096/5390-30096-0012.pt
train-clean-100/5390/30096/5390-30096-0013.flac,train-clean-100/5390/30096/5390-30096-0013.pt
train-clean-100/5390/30096/5390-30096-0014.flac,train-clean-100/5390/30096/5390-30096-0014.pt
train-clean-100/5390/30096/5390-30096-0015.flac,train-clean-100/5390/30096/5390-30096-0015.pt
train-clean-100/5390/30096/5390-30096-0016.flac,train-clean-100/5390/30096/5390-30096-0016.pt
train-clean-100/5390/30096/5390-30096-0017.flac,train-clean-100/5390/30096/5390-30096-0017.pt
train-clean-100/5390/30096/5390-30096-0018.flac,train-clean-100/5390/30096/5390-30096-0018.pt
train-clean-100/5390/30096/5390-30096-0019.flac,train-clean-100/5390/30096/5390-30096-0019.pt
train-clean-100/5390/30096/5390-30096-0020.flac,train-clean-100/5390/30096/5390-30096-0020.pt
train-clean-100/5390/30096/5390-30096-0021.flac,train-clean-100/5390/30096/5390-30096-0021.pt
train-clean-100/5390/30096/5390-30096-0022.flac,train-clean-100/5390/30096/5390-30096-0022.pt
train-clean-100/5390/30096/5390-30096-0023.flac,train-clean-100/5390/30096/5390-30096-0023.pt
train-clean-100/5390/30096/5390-30096-0024.flac,train-clean-100/5390/30096/5390-30096-0024.pt
train-clean-100/5390/30096/5390-30096-0025.flac,train-clean-100/5390/30096/5390-30096-0025.pt
train-clean-100/5390/30096/5390-30096-0026.flac,train-clean-100/5390/30096/5390-30096-0026.pt
train-clean-100/5390/30096/5390-30096-0027.flac,train-clean-100/5390/30096/5390-30096-0027.pt
train-clean-100/5390/30096/5390-30096-0028.flac,train-clean-100/5390/30096/5390-30096-0028.pt
train-clean-100/5390/30096/5390-30096-0029.flac,train-clean-100/5390/30096/5390-30096-0029.pt
train-clean-100/5390/30096/5390-30096-0030.flac,train-clean-100/5390/30096/5390-30096-0030.pt
train-clean-100/5390/30096/5390-30096-0031.flac,train-clean-100/5390/30096/5390-30096-0031.pt
train-clean-100/5390/30096/5390-30096-0032.flac,train-clean-100/5390/30096/5390-30096-0032.pt
train-clean-100/5390/30096/5390-30096-0033.flac,train-clean-100/5390/30096/5390-30096-0033.pt
train-clean-100/5390/30102/5390-30102-0000.flac,train-clean-100/5390/30102/5390-30102-0000.pt
train-clean-100/5390/30102/5390-30102-0001.flac,train-clean-100/5390/30102/5390-30102-0001.pt
train-clean-100/5390/30102/5390-30102-0002.flac,train-clean-100/5390/30102/5390-30102-0002.pt
train-clean-100/5390/30102/5390-30102-0003.flac,train-clean-100/5390/30102/5390-30102-0003.pt
train-clean-100/5390/30102/5390-30102-0004.flac,train-clean-100/5390/30102/5390-30102-0004.pt
train-clean-100/5390/30102/5390-30102-0005.flac,train-clean-100/5390/30102/5390-30102-0005.pt
train-clean-100/5390/30102/5390-30102-0006.flac,train-clean-100/5390/30102/5390-30102-0006.pt
train-clean-100/5390/30102/5390-30102-0007.flac,train-clean-100/5390/30102/5390-30102-0007.pt
train-clean-100/5390/30102/5390-30102-0008.flac,train-clean-100/5390/30102/5390-30102-0008.pt
train-clean-100/5390/30102/5390-30102-0009.flac,train-clean-100/5390/30102/5390-30102-0009.pt
train-clean-100/5390/30102/5390-30102-0010.flac,train-clean-100/5390/30102/5390-30102-0010.pt
train-clean-100/5390/30102/5390-30102-0011.flac,train-clean-100/5390/30102/5390-30102-0011.pt
train-clean-100/5390/30102/5390-30102-0012.flac,train-clean-100/5390/30102/5390-30102-0012.pt
train-clean-100/5390/30102/5390-30102-0013.flac,train-clean-100/5390/30102/5390-30102-0013.pt
train-clean-100/5390/30102/5390-30102-0014.flac,train-clean-100/5390/30102/5390-30102-0014.pt
train-clean-100/5390/30102/5390-30102-0015.flac,train-clean-100/5390/30102/5390-30102-0015.pt
train-clean-100/5390/30102/5390-30102-0016.flac,train-clean-100/5390/30102/5390-30102-0016.pt
train-clean-100/5390/30102/5390-30102-0017.flac,train-clean-100/5390/30102/5390-30102-0017.pt
train-clean-100/5390/30102/5390-30102-0018.flac,train-clean-100/5390/30102/5390-30102-0018.pt
train-clean-100/5390/30102/5390-30102-0019.flac,train-clean-100/5390/30102/5390-30102-0019.pt
train-clean-100/5390/30102/5390-30102-0020.flac,train-clean-100/5390/30102/5390-30102-0020.pt
train-clean-100/5390/30102/5390-30102-0021.flac,train-clean-100/5390/30102/5390-30102-0021.pt
train-clean-100/5390/30102/5390-30102-0022.flac,train-clean-100/5390/30102/5390-30102-0022.pt
train-clean-100/5390/30102/5390-30102-0023.flac,train-clean-100/5390/30102/5390-30102-0023.pt
train-clean-100/5390/30102/5390-30102-0024.flac,train-clean-100/5390/30102/5390-30102-0024.pt
train-clean-100/5390/30102/5390-30102-0025.flac,train-clean-100/5390/30102/5390-30102-0025.pt
train-clean-100/5390/30102/5390-30102-0026.flac,train-clean-100/5390/30102/5390-30102-0026.pt
train-clean-100/5390/30102/5390-30102-0027.flac,train-clean-100/5390/30102/5390-30102-0027.pt
train-clean-100/5390/30102/5390-30102-0028.flac,train-clean-100/5390/30102/5390-30102-0028.pt
train-clean-100/5390/30102/5390-30102-0029.flac,train-clean-100/5390/30102/5390-30102-0029.pt
train-clean-100/5390/30102/5390-30102-0030.flac,train-clean-100/5390/30102/5390-30102-0030.pt
train-clean-100/5390/30102/5390-30102-0031.flac,train-clean-100/5390/30102/5390-30102-0031.pt
train-clean-100/5393/19218/5393-19218-0000.flac,train-clean-100/5393/19218/5393-19218-0000.pt
train-clean-100/5393/19218/5393-19218-0001.flac,train-clean-100/5393/19218/5393-19218-0001.pt
train-clean-100/5393/19218/5393-19218-0002.flac,train-clean-100/5393/19218/5393-19218-0002.pt
train-clean-100/5393/19218/5393-19218-0003.flac,train-clean-100/5393/19218/5393-19218-0003.pt
train-clean-100/5393/19218/5393-19218-0004.flac,train-clean-100/5393/19218/5393-19218-0004.pt
train-clean-100/5393/19218/5393-19218-0005.flac,train-clean-100/5393/19218/5393-19218-0005.pt
train-clean-100/5393/19218/5393-19218-0006.flac,train-clean-100/5393/19218/5393-19218-0006.pt
train-clean-100/5393/19218/5393-19218-0007.flac,train-clean-100/5393/19218/5393-19218-0007.pt
train-clean-100/5393/19218/5393-19218-0008.flac,train-clean-100/5393/19218/5393-19218-0008.pt
train-clean-100/5393/19218/5393-19218-0009.flac,train-clean-100/5393/19218/5393-19218-0009.pt
train-clean-100/5393/19218/5393-19218-0010.flac,train-clean-100/5393/19218/5393-19218-0010.pt
train-clean-100/5393/19218/5393-19218-0011.flac,train-clean-100/5393/19218/5393-19218-0011.pt
train-clean-100/5393/19218/5393-19218-0012.flac,train-clean-100/5393/19218/5393-19218-0012.pt
train-clean-100/5393/19218/5393-19218-0013.flac,train-clean-100/5393/19218/5393-19218-0013.pt
train-clean-100/5393/19218/5393-19218-0014.flac,train-clean-100/5393/19218/5393-19218-0014.pt
train-clean-100/5393/19218/5393-19218-0015.flac,train-clean-100/5393/19218/5393-19218-0015.pt
train-clean-100/5393/19218/5393-19218-0016.flac,train-clean-100/5393/19218/5393-19218-0016.pt
train-clean-100/5393/19218/5393-19218-0017.flac,train-clean-100/5393/19218/5393-19218-0017.pt
train-clean-100/5393/19218/5393-19218-0018.flac,train-clean-100/5393/19218/5393-19218-0018.pt
train-clean-100/5393/19218/5393-19218-0019.flac,train-clean-100/5393/19218/5393-19218-0019.pt
train-clean-100/5393/19218/5393-19218-0020.flac,train-clean-100/5393/19218/5393-19218-0020.pt
train-clean-100/5393/19218/5393-19218-0021.flac,train-clean-100/5393/19218/5393-19218-0021.pt
train-clean-100/5393/19218/5393-19218-0022.flac,train-clean-100/5393/19218/5393-19218-0022.pt
train-clean-100/5393/19218/5393-19218-0023.flac,train-clean-100/5393/19218/5393-19218-0023.pt
train-clean-100/5393/19218/5393-19218-0024.flac,train-clean-100/5393/19218/5393-19218-0024.pt
train-clean-100/5393/19218/5393-19218-0025.flac,train-clean-100/5393/19218/5393-19218-0025.pt
train-clean-100/5393/19218/5393-19218-0026.flac,train-clean-100/5393/19218/5393-19218-0026.pt
train-clean-100/5393/19218/5393-19218-0027.flac,train-clean-100/5393/19218/5393-19218-0027.pt
train-clean-100/5393/19218/5393-19218-0028.flac,train-clean-100/5393/19218/5393-19218-0028.pt
train-clean-100/5393/19218/5393-19218-0029.flac,train-clean-100/5393/19218/5393-19218-0029.pt
train-clean-100/5393/19218/5393-19218-0030.flac,train-clean-100/5393/19218/5393-19218-0030.pt
train-clean-100/5393/19218/5393-19218-0031.flac,train-clean-100/5393/19218/5393-19218-0031.pt
train-clean-100/5393/19218/5393-19218-0032.flac,train-clean-100/5393/19218/5393-19218-0032.pt
train-clean-100/5393/19218/5393-19218-0033.flac,train-clean-100/5393/19218/5393-19218-0033.pt
train-clean-100/5393/19218/5393-19218-0034.flac,train-clean-100/5393/19218/5393-19218-0034.pt
train-clean-100/5393/19218/5393-19218-0035.flac,train-clean-100/5393/19218/5393-19218-0035.pt
train-clean-100/5393/19218/5393-19218-0036.flac,train-clean-100/5393/19218/5393-19218-0036.pt
train-clean-100/5393/19218/5393-19218-0037.flac,train-clean-100/5393/19218/5393-19218-0037.pt
train-clean-100/5393/19218/5393-19218-0038.flac,train-clean-100/5393/19218/5393-19218-0038.pt
train-clean-100/5393/19218/5393-19218-0039.flac,train-clean-100/5393/19218/5393-19218-0039.pt
train-clean-100/5393/19218/5393-19218-0040.flac,train-clean-100/5393/19218/5393-19218-0040.pt
train-clean-100/5393/19218/5393-19218-0041.flac,train-clean-100/5393/19218/5393-19218-0041.pt
train-clean-100/5393/19218/5393-19218-0042.flac,train-clean-100/5393/19218/5393-19218-0042.pt
train-clean-100/5393/19218/5393-19218-0043.flac,train-clean-100/5393/19218/5393-19218-0043.pt
train-clean-100/5393/19218/5393-19218-0044.flac,train-clean-100/5393/19218/5393-19218-0044.pt
train-clean-100/5393/19218/5393-19218-0045.flac,train-clean-100/5393/19218/5393-19218-0045.pt
train-clean-100/5393/19218/5393-19218-0046.flac,train-clean-100/5393/19218/5393-19218-0046.pt
train-clean-100/5393/19218/5393-19218-0047.flac,train-clean-100/5393/19218/5393-19218-0047.pt
train-clean-100/5393/19218/5393-19218-0048.flac,train-clean-100/5393/19218/5393-19218-0048.pt
train-clean-100/5393/19218/5393-19218-0049.flac,train-clean-100/5393/19218/5393-19218-0049.pt
train-clean-100/5393/19218/5393-19218-0050.flac,train-clean-100/5393/19218/5393-19218-0050.pt
train-clean-100/5393/19218/5393-19218-0051.flac,train-clean-100/5393/19218/5393-19218-0051.pt
train-clean-100/5393/19218/5393-19218-0052.flac,train-clean-100/5393/19218/5393-19218-0052.pt
train-clean-100/5393/19218/5393-19218-0053.flac,train-clean-100/5393/19218/5393-19218-0053.pt
train-clean-100/5393/19218/5393-19218-0054.flac,train-clean-100/5393/19218/5393-19218-0054.pt
train-clean-100/5393/19218/5393-19218-0055.flac,train-clean-100/5393/19218/5393-19218-0055.pt
train-clean-100/5393/19218/5393-19218-0056.flac,train-clean-100/5393/19218/5393-19218-0056.pt
train-clean-100/5393/19218/5393-19218-0057.flac,train-clean-100/5393/19218/5393-19218-0057.pt
train-clean-100/5393/19218/5393-19218-0058.flac,train-clean-100/5393/19218/5393-19218-0058.pt
train-clean-100/5393/19218/5393-19218-0059.flac,train-clean-100/5393/19218/5393-19218-0059.pt
train-clean-100/5393/19218/5393-19218-0060.flac,train-clean-100/5393/19218/5393-19218-0060.pt
train-clean-100/5393/19218/5393-19218-0061.flac,train-clean-100/5393/19218/5393-19218-0061.pt
train-clean-100/5393/19219/5393-19219-0000.flac,train-clean-100/5393/19219/5393-19219-0000.pt
train-clean-100/5393/19219/5393-19219-0001.flac,train-clean-100/5393/19219/5393-19219-0001.pt
train-clean-100/5393/19219/5393-19219-0002.flac,train-clean-100/5393/19219/5393-19219-0002.pt
train-clean-100/5393/19219/5393-19219-0003.flac,train-clean-100/5393/19219/5393-19219-0003.pt
train-clean-100/5393/19219/5393-19219-0004.flac,train-clean-100/5393/19219/5393-19219-0004.pt
train-clean-100/5393/19219/5393-19219-0005.flac,train-clean-100/5393/19219/5393-19219-0005.pt
train-clean-100/5393/19219/5393-19219-0006.flac,train-clean-100/5393/19219/5393-19219-0006.pt
train-clean-100/5393/19219/5393-19219-0007.flac,train-clean-100/5393/19219/5393-19219-0007.pt
train-clean-100/5393/19219/5393-19219-0008.flac,train-clean-100/5393/19219/5393-19219-0008.pt
train-clean-100/5393/19219/5393-19219-0009.flac,train-clean-100/5393/19219/5393-19219-0009.pt
train-clean-100/5393/19219/5393-19219-0010.flac,train-clean-100/5393/19219/5393-19219-0010.pt
train-clean-100/5393/19219/5393-19219-0011.flac,train-clean-100/5393/19219/5393-19219-0011.pt
train-clean-100/5393/19219/5393-19219-0012.flac,train-clean-100/5393/19219/5393-19219-0012.pt
train-clean-100/5393/19219/5393-19219-0013.flac,train-clean-100/5393/19219/5393-19219-0013.pt
train-clean-100/5393/19219/5393-19219-0014.flac,train-clean-100/5393/19219/5393-19219-0014.pt
train-clean-100/5393/19219/5393-19219-0015.flac,train-clean-100/5393/19219/5393-19219-0015.pt
train-clean-100/5393/19219/5393-19219-0016.flac,train-clean-100/5393/19219/5393-19219-0016.pt
train-clean-100/5393/19219/5393-19219-0017.flac,train-clean-100/5393/19219/5393-19219-0017.pt
train-clean-100/5393/19219/5393-19219-0018.flac,train-clean-100/5393/19219/5393-19219-0018.pt
train-clean-100/5393/19219/5393-19219-0019.flac,train-clean-100/5393/19219/5393-19219-0019.pt
train-clean-100/5393/19219/5393-19219-0020.flac,train-clean-100/5393/19219/5393-19219-0020.pt
train-clean-100/5393/19219/5393-19219-0021.flac,train-clean-100/5393/19219/5393-19219-0021.pt
train-clean-100/5393/19219/5393-19219-0022.flac,train-clean-100/5393/19219/5393-19219-0022.pt
train-clean-100/5393/19219/5393-19219-0023.flac,train-clean-100/5393/19219/5393-19219-0023.pt
train-clean-100/5393/19219/5393-19219-0024.flac,train-clean-100/5393/19219/5393-19219-0024.pt
train-clean-100/5393/19219/5393-19219-0025.flac,train-clean-100/5393/19219/5393-19219-0025.pt
train-clean-100/5393/19219/5393-19219-0026.flac,train-clean-100/5393/19219/5393-19219-0026.pt
train-clean-100/5393/19219/5393-19219-0027.flac,train-clean-100/5393/19219/5393-19219-0027.pt
train-clean-100/5393/19219/5393-19219-0028.flac,train-clean-100/5393/19219/5393-19219-0028.pt
train-clean-100/5393/19219/5393-19219-0029.flac,train-clean-100/5393/19219/5393-19219-0029.pt
train-clean-100/5393/19219/5393-19219-0030.flac,train-clean-100/5393/19219/5393-19219-0030.pt
train-clean-100/5393/19219/5393-19219-0031.flac,train-clean-100/5393/19219/5393-19219-0031.pt
train-clean-100/5393/19219/5393-19219-0032.flac,train-clean-100/5393/19219/5393-19219-0032.pt
train-clean-100/5393/19219/5393-19219-0033.flac,train-clean-100/5393/19219/5393-19219-0033.pt
train-clean-100/5393/19219/5393-19219-0034.flac,train-clean-100/5393/19219/5393-19219-0034.pt
train-clean-100/5393/19219/5393-19219-0035.flac,train-clean-100/5393/19219/5393-19219-0035.pt
train-clean-100/5393/19219/5393-19219-0036.flac,train-clean-100/5393/19219/5393-19219-0036.pt
train-clean-100/5393/19219/5393-19219-0037.flac,train-clean-100/5393/19219/5393-19219-0037.pt
train-clean-100/5393/19219/5393-19219-0038.flac,train-clean-100/5393/19219/5393-19219-0038.pt
train-clean-100/5393/19219/5393-19219-0039.flac,train-clean-100/5393/19219/5393-19219-0039.pt
train-clean-100/5393/19219/5393-19219-0040.flac,train-clean-100/5393/19219/5393-19219-0040.pt
train-clean-100/5393/19219/5393-19219-0041.flac,train-clean-100/5393/19219/5393-19219-0041.pt
train-clean-100/5393/19219/5393-19219-0042.flac,train-clean-100/5393/19219/5393-19219-0042.pt
train-clean-100/5393/19219/5393-19219-0043.flac,train-clean-100/5393/19219/5393-19219-0043.pt
train-clean-100/5393/19219/5393-19219-0044.flac,train-clean-100/5393/19219/5393-19219-0044.pt
train-clean-100/5393/19219/5393-19219-0045.flac,train-clean-100/5393/19219/5393-19219-0045.pt
train-clean-100/5393/19219/5393-19219-0046.flac,train-clean-100/5393/19219/5393-19219-0046.pt
train-clean-100/5393/19219/5393-19219-0047.flac,train-clean-100/5393/19219/5393-19219-0047.pt
train-clean-100/5393/19219/5393-19219-0048.flac,train-clean-100/5393/19219/5393-19219-0048.pt
train-clean-100/5393/19219/5393-19219-0049.flac,train-clean-100/5393/19219/5393-19219-0049.pt
train-clean-100/5393/19219/5393-19219-0050.flac,train-clean-100/5393/19219/5393-19219-0050.pt
train-clean-100/5393/19219/5393-19219-0051.flac,train-clean-100/5393/19219/5393-19219-0051.pt
train-clean-100/5393/19219/5393-19219-0052.flac,train-clean-100/5393/19219/5393-19219-0052.pt
train-clean-100/5393/19219/5393-19219-0053.flac,train-clean-100/5393/19219/5393-19219-0053.pt
train-clean-100/5393/19219/5393-19219-0054.flac,train-clean-100/5393/19219/5393-19219-0054.pt
train-clean-100/5393/19219/5393-19219-0055.flac,train-clean-100/5393/19219/5393-19219-0055.pt
train-clean-100/5393/19219/5393-19219-0056.flac,train-clean-100/5393/19219/5393-19219-0056.pt
train-clean-100/5393/19219/5393-19219-0057.flac,train-clean-100/5393/19219/5393-19219-0057.pt
train-clean-100/5393/19219/5393-19219-0058.flac,train-clean-100/5393/19219/5393-19219-0058.pt
train-clean-100/5393/19219/5393-19219-0059.flac,train-clean-100/5393/19219/5393-19219-0059.pt
train-clean-100/5393/19219/5393-19219-0060.flac,train-clean-100/5393/19219/5393-19219-0060.pt
train-clean-100/5393/19219/5393-19219-0061.flac,train-clean-100/5393/19219/5393-19219-0061.pt
train-clean-100/5393/19219/5393-19219-0062.flac,train-clean-100/5393/19219/5393-19219-0062.pt
train-clean-100/5456/24741/5456-24741-0000.flac,train-clean-100/5456/24741/5456-24741-0000.pt
train-clean-100/5456/24741/5456-24741-0001.flac,train-clean-100/5456/24741/5456-24741-0001.pt
train-clean-100/5456/24741/5456-24741-0002.flac,train-clean-100/5456/24741/5456-24741-0002.pt
train-clean-100/5456/24741/5456-24741-0003.flac,train-clean-100/5456/24741/5456-24741-0003.pt
train-clean-100/5456/24741/5456-24741-0004.flac,train-clean-100/5456/24741/5456-24741-0004.pt
train-clean-100/5456/24741/5456-24741-0005.flac,train-clean-100/5456/24741/5456-24741-0005.pt
train-clean-100/5456/24741/5456-24741-0006.flac,train-clean-100/5456/24741/5456-24741-0006.pt
train-clean-100/5456/24741/5456-24741-0007.flac,train-clean-100/5456/24741/5456-24741-0007.pt
train-clean-100/5456/24741/5456-24741-0008.flac,train-clean-100/5456/24741/5456-24741-0008.pt
train-clean-100/5456/24741/5456-24741-0009.flac,train-clean-100/5456/24741/5456-24741-0009.pt
train-clean-100/5456/24741/5456-24741-0010.flac,train-clean-100/5456/24741/5456-24741-0010.pt
train-clean-100/5456/24741/5456-24741-0011.flac,train-clean-100/5456/24741/5456-24741-0011.pt
train-clean-100/5456/24741/5456-24741-0012.flac,train-clean-100/5456/24741/5456-24741-0012.pt
train-clean-100/5456/24741/5456-24741-0013.flac,train-clean-100/5456/24741/5456-24741-0013.pt
train-clean-100/5456/24741/5456-24741-0014.flac,train-clean-100/5456/24741/5456-24741-0014.pt
train-clean-100/5456/24741/5456-24741-0015.flac,train-clean-100/5456/24741/5456-24741-0015.pt
train-clean-100/5456/24741/5456-24741-0016.flac,train-clean-100/5456/24741/5456-24741-0016.pt
train-clean-100/5456/24741/5456-24741-0017.flac,train-clean-100/5456/24741/5456-24741-0017.pt
train-clean-100/5456/24741/5456-24741-0018.flac,train-clean-100/5456/24741/5456-24741-0018.pt
train-clean-100/5456/24741/5456-24741-0019.flac,train-clean-100/5456/24741/5456-24741-0019.pt
train-clean-100/5456/24741/5456-24741-0020.flac,train-clean-100/5456/24741/5456-24741-0020.pt
train-clean-100/5456/24741/5456-24741-0021.flac,train-clean-100/5456/24741/5456-24741-0021.pt
train-clean-100/5456/24741/5456-24741-0022.flac,train-clean-100/5456/24741/5456-24741-0022.pt
train-clean-100/5456/24741/5456-24741-0023.flac,train-clean-100/5456/24741/5456-24741-0023.pt
train-clean-100/5456/24741/5456-24741-0024.flac,train-clean-100/5456/24741/5456-24741-0024.pt
train-clean-100/5456/58161/5456-58161-0000.flac,train-clean-100/5456/58161/5456-58161-0000.pt
train-clean-100/5456/58161/5456-58161-0001.flac,train-clean-100/5456/58161/5456-58161-0001.pt
train-clean-100/5456/58161/5456-58161-0002.flac,train-clean-100/5456/58161/5456-58161-0002.pt
train-clean-100/5456/58161/5456-58161-0003.flac,train-clean-100/5456/58161/5456-58161-0003.pt
train-clean-100/5456/58161/5456-58161-0004.flac,train-clean-100/5456/58161/5456-58161-0004.pt
train-clean-100/5456/58161/5456-58161-0005.flac,train-clean-100/5456/58161/5456-58161-0005.pt
train-clean-100/5456/58161/5456-58161-0006.flac,train-clean-100/5456/58161/5456-58161-0006.pt
train-clean-100/5456/58161/5456-58161-0007.flac,train-clean-100/5456/58161/5456-58161-0007.pt
train-clean-100/5456/58161/5456-58161-0008.flac,train-clean-100/5456/58161/5456-58161-0008.pt
train-clean-100/5456/58161/5456-58161-0009.flac,train-clean-100/5456/58161/5456-58161-0009.pt
train-clean-100/5456/58161/5456-58161-0010.flac,train-clean-100/5456/58161/5456-58161-0010.pt
train-clean-100/5456/58161/5456-58161-0011.flac,train-clean-100/5456/58161/5456-58161-0011.pt
train-clean-100/5456/58161/5456-58161-0012.flac,train-clean-100/5456/58161/5456-58161-0012.pt
train-clean-100/5456/58161/5456-58161-0013.flac,train-clean-100/5456/58161/5456-58161-0013.pt
train-clean-100/5456/58161/5456-58161-0014.flac,train-clean-100/5456/58161/5456-58161-0014.pt
train-clean-100/5456/58161/5456-58161-0015.flac,train-clean-100/5456/58161/5456-58161-0015.pt
train-clean-100/5456/58161/5456-58161-0016.flac,train-clean-100/5456/58161/5456-58161-0016.pt
